,date,revenue,rev_per_transaction
671,2014-07-09,2490612.24,6045.175339805825
672,2014-07-12,2612605.3200000003,6515.225236907731
673,2014-07-15,2156791.37,6698.109844720498
674,2014-07-18,2510621.96,5330.407558386411
675,2014-07-21,2312487.9,5640.214390243902
676,2014-07-24,2245407.3,5173.749539170506
677,2014-07-27,2389592.83,5286.709800884956
678,2014-07-30,2514709.8000000003,5384.817558886511
679,2014-08-02,2504792.06,5566.204577777778
680,2014-08-05,1921655.52,5894.6488343558285
681,2014-08-08,2378414.8,4986.194549266247
682,2014-08-11,2640682.17,6001.550386363636
683,2014-08-14,2223314.92,6074.630928961748
684,2014-08-17,2047204.56,4839.727092198582
685,2014-08-20,2009922.6,4060.449696969697
686,2014-08-23,1982263.92,5189.172565445026
687,2014-08-26,2134744.77,6976.290098039216
688,2014-08-29,2129878.4,4701.718322295806
689,2014-09-01,1814538.4,4525.033416458853
690,2014-09-04,2034396.0,3362.6380165289256
691,2014-09-07,1979673.78,4816.724525547445
692,2014-09-10,1898407.42,3796.81484
693,2014-09-13,2127699.24,4936.6571693735505
694,2014-09-16,1983852.0,5510.7
695,2014-09-19,1619892.29,3259.3406237424547
696,2014-09-22,1577856.3,3022.7132183908047
697,2014-09-25,1668231.04,3226.75249516441
698,2014-09-28,1324680.0,2572.1941747572814
699,2014-10-01,1401226.99,2987.6908102345415
700,2014-10-04,1205568.0,2172.1945945945945
